==================================================================
fastsimcoal started on 26/06/2025 at 16:01:54

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
5876	1	data unknown	630.913	0	0
5877	1	data unknown	1688.73	0	0
5878	1	data unknown	535.866	0	0
5879	1	data unknown	3608.19	0	0
5880	1	data unknown	239.029	0	0
5881	1	data unknown	1123.83	0	0
5882	1	data unknown	1147.87	0	0
5883	1	data unknown	1897.93	0	0
5884	1	data unknown	2493.37	0	0
5885	1	data unknown	1672.38	0	0
5886	1	data unknown	455.711	0	0
5887	1	data unknown	4888.28	0	0
5888	1	data unknown	490.73	0	0
5889	1	data unknown	3297.45	0	0
5890	1	data unknown	2330.15	0	0
5891	1	data unknown	485.413	0	0
5892	1	data unknown	1169.2	0	0
5893	1	data unknown	1316.16	0	0
5894	1	data unknown	4307.12	0	0
5895	1	data unknown	860.786	0	0
5896	1	data unknown	2677.72	0	0
5897	1	data unknown	285.866	0	0
5898	1	data unknown	978.348	0	0
5899	1	data unknown	2718.12	0	0
5900	1	data unknown	1024.05	0	0
5901	1	data unknown	3199.8	0	0
5902	1	data unknown	70.3049	0	0
5903	1	data unknown	964.058	0	0
5904	1	data unknown	3055.59	0	0
5905	1	data unknown	1800.51	0	0
5906	1	data unknown	990.128	0	0
5907	1	data unknown	205.215	0	0
5908	1	data unknown	2275.35	0	0
5909	1	data unknown	1442.41	0	0
5910	1	data unknown	1042.61	0	0
5911	1	data unknown	3919.97	0	0
5912	1	data unknown	825.76	0	0
5913	1	data unknown	1045.8	0	0
5914	1	data unknown	136.002	0	0
5915	1	data unknown	2586.85	0	0
5916	1	data unknown	1371.86	0	0
5917	1	data unknown	311.989	0	0
5918	1	data unknown	4127.73	0	0
5919	1	data unknown	6047.1	0	0
5920	1	data unknown	790.085	0	0
5921	1	data unknown	464.745	0	0
5922	1	data unknown	611.916	0	0
5923	1	data unknown	1798.89	0	0
5924	1	data unknown	2312.9	0	0
5925	1	data unknown	265.32	0	0
5926	1	data unknown	1571.52	0	0
5927	1	data unknown	1462.31	0	0
5928	1	data unknown	2557.55	0	0
5929	1	data unknown	82.3669	0	0
5930	1	data unknown	914.062	0	0
5931	1	data unknown	59.5169	0	0
5932	1	data unknown	3465.84	0	0
5933	1	data unknown	776.84	0	0
5934	1	data unknown	2757.14	0	0
5935	1	data unknown	3777.5	0	0
5936	1	data unknown	44.3115	0	0
5937	1	data unknown	7592.12	0	0
5938	1	data unknown	226.776	0	0
5939	1	data unknown	3237.82	0	0
5940	1	data unknown	4021.59	0	0
5941	1	data unknown	2258.5	0	0
5942	1	data unknown	3812.37	0	0
5943	1	data unknown	996.078	0	0
5944	1	data unknown	1103.19	0	0
5945	1	data unknown	1106.62	0	0
5946	1	data unknown	6648.61	0	0
5947	1	data unknown	96.756	0	0
5948	1	data unknown	230.179	0	0
5949	1	data unknown	4217.03	0	0
5950	1	data unknown	1203.61	0	0
5951	1	data unknown	2086.67	0	0
5952	1	data unknown	1696.53	0	0
5953	1	data unknown	179.55	0	0
5954	1	data unknown	493.82	0	0
5955	1	data unknown	551.308	0	0
5956	1	data unknown	1282.23	0	0
5957	1	data unknown	137.383	0	0
5958	1	data unknown	4174.64	0	0
5959	1	data unknown	3203.67	0	0
5960	1	data unknown	9036.77	0	0
5961	1	data unknown	2619.52	0	0
5962	1	data unknown	13660.1	0	0
5963	1	data unknown	365.44	0	0
5964	1	data unknown	169.685	0	0
5965	1	data unknown	685.15	0	0
5966	1	data unknown	208.885	0	0
5967	1	data unknown	2781.23	0	0
5968	1	data unknown	2074.36	0	0
5969	1	data unknown	580.421	0	0
5970	1	data unknown	3492.65	0	0
5971	1	data unknown	1075.37	0	0
5972	1	data unknown	1443.89	0	0
5973	1	data unknown	2030.75	0	0
5974	1	data unknown	3001.77	0	0
5975	1	data unknown	390.594	0	0
5976	1	data unknown	5173.97	0	0
5977	1	data unknown	1391.84	0	0
5978	1	data unknown	5755.88	0	0
5979	1	data unknown	2477.99	0	0
5980	1	data unknown	3314.45	0	0
5981	1	data unknown	10723.4	0	0
5982	1	data unknown	1595.05	0	0
5983	1	data unknown	2655.32	0	0
5984	1	data unknown	1265	0	0
5985	1	data unknown	1046.58	0	0
5986	1	data unknown	1053.14	0	0
5987	1	data unknown	393.311	0	0
5988	1	data unknown	5576.13	0	0
5989	1	data unknown	192.177	0	0
5990	1	data unknown	319.473	0	0
5991	1	data unknown	838.341	0	0
5992	1	data unknown	2326.84	0	0
5993	1	data unknown	2243.02	0	0
5994	1	data unknown	1705.74	0	0
5995	1	data unknown	155.182	0	0
5996	1	data unknown	337.746	0	0
5997	1	data unknown	66.7191	0	0
5998	1	data unknown	993.492	0	0
5999	1	data unknown	2932.87	0	0
6000	1	data unknown	2369.22	0	0
6001	1	data unknown	992.981	0	0
6002	1	data unknown	4653.02	0	0
6003	1	data unknown	0.289917	0	0
6004	1	data unknown	1911.31	0	0
6005	1	data unknown	3721.73	0	0
6006	1	data unknown	2358.68	0	0
6007	1	data unknown	2175.66	0	0
6008	1	data unknown	3514.69	0	0
6009	1	data unknown	356.567	0	0
6010	1	data unknown	636.047	0	0
6011	1	data unknown	11269.8	0	0
6012	1	data unknown	2827.8	0	0
6013	1	data unknown	550.545	0	0
6014	1	data unknown	1623.81	0	0
6015	1	data unknown	1014.04	0	0
6016	1	data unknown	1335.27	0	0
6017	1	data unknown	3824.49	0	0
6018	1	data unknown	302.002	0	0
6019	1	data unknown	1867.9	0	0
6020	1	data unknown	4463.47	0	0
6021	1	data unknown	4825.27	0	0
6022	1	data unknown	1528.2	0	0
6023	1	data unknown	6964.91	0	0
6024	1	data unknown	3319.86	0	0
6025	1	data unknown	4827.92	0	0
6026	1	data unknown	6326.54	0	0
6027	1	data unknown	415.123	0	0
6028	1	data unknown	1664.73	0	0
6029	1	data unknown	3228.43	0	0
6030	1	data unknown	1908.71	0	0
6031	1	data unknown	5686.36	0	0
6032	1	data unknown	320.213	0	0
6033	1	data unknown	900.139	0	0
6034	1	data unknown	695.099	0	0
6035	1	data unknown	677.162	0	0
6036	1	data unknown	776.321	0	0
6037	1	data unknown	1038.34	0	0
6038	1	data unknown	570.824	0	0
6039	1	data unknown	7154.89	0	0
6040	1	data unknown	901.878	0	0
6041	1	data unknown	2363.52	0	0
6042	1	data unknown	1656.45	0	0
6043	1	data unknown	3731.11	0	0
6044	1	data unknown	45.7458	0	0
6045	1	data unknown	2756.47	0	0
6046	1	data unknown	236.404	0	0
6047	1	data unknown	834.892	0	0
6048	1	data unknown	36.8347	0	0
6049	1	data unknown	76.973	0	0
6050	1	data unknown	948.982	0	0
6051	1	data unknown	814.056	0	0
6052	1	data unknown	652.191	0	0
6053	1	data unknown	586.136	0	0
6054	1	data unknown	373.398	0	0
6055	1	data unknown	3735.64	0	0
6056	1	data unknown	293.083	0	0
6057	1	data unknown	13.5651	0	0
6058	1	data unknown	3811.78	0	0
6059	1	data unknown	5151.55	0	0
6060	1	data unknown	702.339	0	0
6061	1	data unknown	486.946	0	0
6062	1	data unknown	5102.8	0	0
6063	1	data unknown	3106.65	0	0
6064	1	data unknown	5054.79	0	0
6065	1	data unknown	636.215	0	0
6066	1	data unknown	5294.46	0	0
6067	1	data unknown	1049.25	0	0
6068	1	data unknown	877.129	0	0
6069	1	data unknown	4612.32	0	0
6070	1	data unknown	202.309	0	0
6071	1	data unknown	385.078	0	0
6072	1	data unknown	2441.95	0	0
6073	1	data unknown	833.466	0	0
6074	1	data unknown	2659.63	0	0
6075	1	data unknown	582.726	0	0
6076	1	data unknown	1276.13	0	0
6077	1	data unknown	3291.63	0	0
6078	1	data unknown	1149.1	0	0
6079	1	data unknown	108.81	0	0
6080	1	data unknown	1133.01	0	0
6081	1	data unknown	385.292	0	0
6082	1	data unknown	2549.38	0	0
6083	1	data unknown	248.1	0	0
6084	1	data unknown	2075.58	0	0
6085	1	data unknown	1653.73	0	0
6086	1	data unknown	828.186	0	0
6087	1	data unknown	855.087	0	0
6088	1	data unknown	200.195	0	0
6089	1	data unknown	4775.05	0	0
6090	1	data unknown	368.507	0	0
6091	1	data unknown	422.684	0	0
6092	1	data unknown	1190.29	0	0
6093	1	data unknown	974.731	0	0
6094	1	data unknown	939.781	0	0
6095	1	data unknown	328.644	0	0
6096	1	data unknown	1120.38	0	0
6097	1	data unknown	12.825	0	0
6098	1	data unknown	3372.66	0	0
6099	1	data unknown	2870.35	0	0
6100	1	data unknown	1669.94	0	0
6101	1	data unknown	2097.13	0	0
6102	1	data unknown	780.556	0	0
6103	1	data unknown	196.938	0	0
6104	1	data unknown	1121.16	0	0
6105	1	data unknown	1485.63	0	0
6106	1	data unknown	279.984	0	0
6107	1	data unknown	472.595	0	0
6108	1	data unknown	4334.91	0	0
6109	1	data unknown	984.184	0	0
6110	1	data unknown	4447.92	0	0
6111	1	data unknown	1216.47	0	0
6112	1	data unknown	4627.57	0	0
6113	1	data unknown	424.797	0	0
6114	1	data unknown	5189.76	0	0
6115	1	data unknown	2774.02	0	0
6116	1	data unknown	2253.14	0	0
6117	1	data unknown	5056.93	0	0
6118	1	data unknown	563.942	0	0
6119	1	data unknown	13.5727	0	0
6120	1	data unknown	2054.7	0	0
6121	1	data unknown	507.935	0	0
6122	1	data unknown	3958.95	0	0
6123	1	data unknown	5202.07	0	0
6124	1	data unknown	1755.42	0	0
6125	1	data unknown	1920.09	0	0
6126	1	data unknown	1969.41	0	0
6127	1	data unknown	1201.51	0	0
6128	1	data unknown	850.769	0	0
6129	1	data unknown	3051.1	0	0
6130	1	data unknown	1610.77	0	0
6131	1	data unknown	4080.98	0	0
6132	1	data unknown	528.664	0	0
6133	1	data unknown	340.317	0	0
6134	1	data unknown	3014.64	0	0
6135	1	data unknown	45.578	0	0
6136	1	data unknown	263.519	0	0
6137	1	data unknown	511.52	0	0
6138	1	data unknown	2800.83	0	0
6139	1	data unknown	327.118	0	0
6140	1	data unknown	6310.81	0	0
6141	1	data unknown	2293.95	0	0
6142	1	data unknown	440.315	0	0
6143	1	data unknown	11849.3	0	0
6144	1	data unknown	92.0868	0	0
6145	1	data unknown	2259.81	0	0
6146	1	data unknown	1069.15	0	0
6147	1	data unknown	119.141	0	0
6148	1	data unknown	3318.88	0	0
6149	1	data unknown	3837.37	0	0
6150	1	data unknown	455.109	0	0
6151	1	data unknown	1257.83	0	0
6152	1	data unknown	1002.23	0	0
6153	1	data unknown	3339.52	0	0
6154	1	data unknown	1346.28	0	0
6155	1	data unknown	2846.6	0	0
6156	1	data unknown	74.8978	0	0
6157	1	data unknown	7285.31	0	0
6158	1	data unknown	620.071	0	0
6159	1	data unknown	250.74	0	0
6160	1	data unknown	1371.92	0	0
6161	1	data unknown	5510.18	0	0
6162	1	data unknown	35.0647	0	0
6163	1	data unknown	1845.92	0	0
6164	1	data unknown	748.512	0	0
6165	1	data unknown	719.589	0	0
6166	1	data unknown	121.994	0	0
6167	1	data unknown	2111.69	0	0
6168	1	data unknown	1011.56	0	0
6169	1	data unknown	358.2	0	0
6170	1	data unknown	1105.43	0	0
6171	1	data unknown	4844.54	0	0
6172	1	data unknown	1339.9	0	0
6173	1	data unknown	475.822	0	0
6174	1	data unknown	311.378	0	0
6175	1	data unknown	3164.38	0	0
6176	1	data unknown	5632.62	0	0
6177	1	data unknown	1176.77	0	0
6178	1	data unknown	2594.35	0	0
6179	1	data unknown	35.9573	0	0
6180	1	data unknown	2329.01	0	0
6181	1	data unknown	6753.9	0	0
6182	1	data unknown	400.955	0	0
6183	1	data unknown	526.497	0	0
6184	1	data unknown	2404.73	0	0
6185	1	data unknown	425.308	0	0
6186	1	data unknown	3134.77	0	0
6187	1	data unknown	3459.88	0	0
6188	1	data unknown	1004.07	0	0
6189	1	data unknown	5176.99	0	0
6190	1	data unknown	8184.89	0	0
6191	1	data unknown	1933.53	0	0
6192	1	data unknown	2989.36	0	0
6193	1	data unknown	4244.77	0	0
6194	1	data unknown	753.326	0	0
6195	1	data unknown	972.878	0	0
6196	1	data unknown	2236.31	0	0
6197	1	data unknown	705.498	0	0
6198	1	data unknown	905.594	0	0
6199	1	data unknown	1520.86	0	0
6200	1	data unknown	2517.19	0	0
6201	1	data unknown	69.2749	0	0
6202	1	data unknown	5889.46	0	0
6203	1	data unknown	1963.71	0	0
6204	1	data unknown	178.665	0	0
6205	1	data unknown	2507.67	0	0
6206	1	data unknown	20.7062	0	0
6207	1	data unknown	859.795	0	0
6208	1	data unknown	3531.3	0	0
6209	1	data unknown	2762.06	0	0
6210	1	data unknown	3431.92	0	0
6211	1	data unknown	4901.52	0	0
6212	1	data unknown	459.839	0	0
6213	1	data unknown	438.461	0	0
6214	1	data unknown	2153.57	0	0
6215	1	data unknown	58.9981	0	0
6216	1	data unknown	2745.31	0	0
6217	1	data unknown	2306.54	0	0
6218	1	data unknown	1315.61	0	0
6219	1	data unknown	29.2664	0	0
6220	1	data unknown	5912.13	0	0
6221	1	data unknown	3.44849	0	0
6222	1	data unknown	2470.66	0	0
6223	1	data unknown	1786.03	0	0
6224	1	data unknown	1357.85	0	0
6225	1	data unknown	634.964	0	0
6226	1	data unknown	292.847	0	0
6227	1	data unknown	5229.85	0	0
6228	1	data unknown	120.232	0	0
6229	1	data unknown	564.148	0	0
6230	1	data unknown	782.776	0	0
6231	1	data unknown	1921.53	0	0
6232	1	data unknown	5466.24	0	0
6233	1	data unknown	4818.01	0	0
6234	1	data unknown	1480.83	0	0
6235	1	data unknown	113.579	0	0
6236	1	data unknown	1631.59	0	0
6237	1	data unknown	3836.58	0	0
6238	1	data unknown	738.808	0	0
6239	1	data unknown	743.347	0	0
6240	1	data unknown	4402.81	0	0
6241	1	data unknown	84.2209	0	0
6242	1	data unknown	1620.77	0	0
6243	1	data unknown	8039.81	0	0
6244	1	data unknown	1774.56	0	0
6245	1	data unknown	2842.78	0	0
6246	1	data unknown	203.094	0	0
6247	1	data unknown	4098.01	0	0
6248	1	data unknown	4837.38	0	0
6249	1	data unknown	155.266	0	0
6250	1	data unknown	3375.73	0	0
6251	1	data unknown	2551.41	0	0
6252	1	data unknown	669.662	0	0
6253	1	data unknown	892.662	0	0
6254	1	data unknown	2157.26	0	0
6255	1	data unknown	1652.8	0	0
6256	1	data unknown	287.727	0	0
6257	1	data unknown	4997.34	0	0
6258	1	data unknown	2062.19	0	0
6259	1	data unknown	1937.2	0	0
6260	1	data unknown	2103.32	0	0
6261	1	data unknown	3535.42	0	0
6262	1	data unknown	824.463	0	0
6263	1	data unknown	730.11	0	0
6264	1	data unknown	1418.83	0	0
6265	1	data unknown	916.504	0	0
6266	1	data unknown	2705.8	0	0
6267	1	data unknown	829.636	0	0
6268	1	data unknown	1179.86	0	0
6269	1	data unknown	34.7595	0	0
6270	1	data unknown	3414.99	0	0
6271	1	data unknown	531.189	0	0
6272	1	data unknown	1304.79	0	0
6273	1	data unknown	2193.41	0	0
6274	1	data unknown	225.792	0	0
6275	1	data unknown	1064.15	0	0
6276	1	data unknown	510.063	0	0
6277	1	data unknown	3044.24	0	0
6278	1	data unknown	5169.01	0	0
6279	1	data unknown	58.8531	0	0
6280	1	data unknown	3895.3	0	0
6281	1	data unknown	335.724	0	0
6282	1	data unknown	646.431	0	0
6283	1	data unknown	7096.47	0	0
6284	1	data unknown	1507.84	0	0
6285	1	data unknown	1635.7	0	0
6286	1	data unknown	1362.74	0	0
6287	1	data unknown	5186.54	0	0
6288	1	data unknown	1119.16	0	0
6289	1	data unknown	543.808	0	0
6290	1	data unknown	3248.44	0	0
6291	1	data unknown	140.976	0	0
6292	1	data unknown	2684.44	0	0
6293	1	data unknown	1798.1	0	0
6294	1	data unknown	810.745	0	0
6295	1	data unknown	1006.88	0	0
6296	1	data unknown	14.7781	0	0
6297	1	data unknown	680.023	0	0
6298	1	data unknown	176.414	0	0
6299	1	data unknown	365.707	0	0
6300	1	data unknown	562.027	0	0
6301	1	data unknown	1438.13	0	0
6302	1	data unknown	3591.51	0	0
6303	1	data unknown	453.484	0	0
6304	1	data unknown	776.337	0	0
6305	1	data unknown	1760.1	0	0
6306	1	data unknown	2648.5	0	0
6307	1	data unknown	1244.25	0	0
6308	1	data unknown	1960.2	0	0
6309	1	data unknown	4019.1	0	0
6310	1	data unknown	148.796	0	0
6311	1	data unknown	1082.93	0	0
6312	1	data unknown	1193.53	0	0
6313	1	data unknown	436.653	0	0
6314	1	data unknown	2137.89	0	0
6315	1	data unknown	4926.2	0	0
6316	1	data unknown	8271.82	0	0
6317	1	data unknown	1971.68	0	0
6318	1	data unknown	1031.17	0	0
6319	1	data unknown	2379.09	0	0
6320	1	data unknown	298.63	0	0
6321	1	data unknown	3120.32	0	0
6322	1	data unknown	6182.85	0	0
6323	1	data unknown	3062.42	0	0
6324	1	data unknown	921.417	0	0
6325	1	data unknown	669.037	0	0
6326	1	data unknown	3156.13	0	0
6327	1	data unknown	573.532	0	0
6328	1	data unknown	4206	0	0
6329	1	data unknown	3865.64	0	0
6330	1	data unknown	756.104	0	0
6331	1	data unknown	1524.13	0	0
6332	1	data unknown	6361.13	0	0
6333	1	data unknown	2061.4	0	0
6334	1	data unknown	222.511	0	0
6335	1	data unknown	1301.22	0	0
6336	1	data unknown	693.153	0	0
6337	1	data unknown	689.995	0	0
6338	1	data unknown	1764.78	0	0
6339	1	data unknown	3191.12	0	0
6340	1	data unknown	3173.52	0	0
6341	1	data unknown	641.632	0	0
6342	1	data unknown	2570.35	0	0
6343	1	data unknown	299.377	0	0
6344	1	data unknown	4564.64	0	0
6345	1	data unknown	1126.98	0	0
6346	1	data unknown	1121.59	0	0
6347	1	data unknown	740.639	0	0
6348	1	data unknown	1721.15	0	0
6349	1	data unknown	4448.14	0	0
6350	1	data unknown	596.489	0	0
6351	1	data unknown	1393.52	0	0
6352	1	data unknown	1413.58	0	0
6353	1	data unknown	1301.21	0	0
6354	1	data unknown	4404.49	0	0
6355	1	data unknown	200.233	0	0
6356	1	data unknown	527.405	0	0
6357	1	data unknown	2456.91	0	0
6358	1	data unknown	3547.04	0	0
6359	1	data unknown	193.512	0	0
6360	1	data unknown	655.853	0	0
6361	1	data unknown	3001.25	0	0
6362	1	data unknown	6727.42	0	0
6363	1	data unknown	264.702	0	0
6364	1	data unknown	4008.37	0	0
6365	1	data unknown	1144.8	0	0
6366	1	data unknown	8.65936	0	0
6367	1	data unknown	145.912	0	0
6368	1	data unknown	1918.34	0	0
6369	1	data unknown	767.151	0	0
6370	1	data unknown	707.794	0	0
6371	1	data unknown	754.623	0	0
6372	1	data unknown	5711.62	0	0
6373	1	data unknown	1725.14	0	0
6374	1	data unknown	374.313	0	0
6375	1	data unknown	1453.3	0	0
6376	1	data unknown	2328.33	0	0
6377	1	data unknown	1824.86	0	0
6378	1	data unknown	4983.57	0	0
6379	1	data unknown	4567	0	0
6380	1	data unknown	5100.2	0	0
6381	1	data unknown	12479.3	0	0
6382	1	data unknown	1432.48	0	0
6383	1	data unknown	2114.86	0	0
6384	1	data unknown	2527.85	0	0
6385	1	data unknown	4707.21	0	0
6386	1	data unknown	4743.74	0	0
6387	1	data unknown	2425.48	0	0
6388	1	data unknown	199.532	0	0
6389	1	data unknown	199.799	0	0
6390	1	data unknown	9778.92	0	0
6391	1	data unknown	246.407	0	0
6392	1	data unknown	4743.59	0	0
6393	1	data unknown	628.998	0	0
6394	1	data unknown	563.835	0	0
6395	1	data unknown	7776.23	0	0
6396	1	data unknown	2343.85	0	0
6397	1	data unknown	3348.5	0	0
6398	1	data unknown	734.604	0	0
6399	1	data unknown	2207.61	0	0
6400	1	data unknown	1629.32	0	0
6401	1	data unknown	4011.39	0	0
6402	1	data unknown	1133.48	0	0
6403	1	data unknown	778.267	0	0
6404	1	data unknown	739.517	0	0
6405	1	data unknown	1020.51	0	0
6406	1	data unknown	412.155	0	0
6407	1	data unknown	1487.35	0	0
6408	1	data unknown	49.7894	0	0
6409	1	data unknown	1411.96	0	0
6410	1	data unknown	1774.19	0	0
6411	1	data unknown	296.646	0	0
6412	1	data unknown	2656.45	0	0
6413	1	data unknown	1498.47	0	0
6414	1	data unknown	23.5367	0	0
6415	1	data unknown	231.445	0	0
6416	1	data unknown	6368.09	0	0
6417	1	data unknown	2089.4	0	0
6418	1	data unknown	1050.65	0	0
6419	1	data unknown	1038.08	0	0
6420	1	data unknown	1442.7	0	0
6421	1	data unknown	7175.53	0	0
6422	1	data unknown	104.973	0	0
6423	1	data unknown	704.414	0	0
6424	1	data unknown	1149.28	0	0
6425	1	data unknown	1936.88	0	0
6426	1	data unknown	3739.4	0	0
6427	1	data unknown	3905.44	0	0
6428	1	data unknown	927.33	0	0
6429	1	data unknown	942.863	0	0
6430	1	data unknown	5771.29	0	0
6431	1	data unknown	1912.31	0	0
6432	1	data unknown	109.367	0	0
6433	1	data unknown	735.84	0	0
6434	1	data unknown	83.5342	0	0
6435	1	data unknown	1734.71	0	0
6436	1	data unknown	3155.24	0	0
6437	1	data unknown	2191.18	0	0
6438	1	data unknown	256.828	0	0
6439	1	data unknown	2315.94	0	0
6440	1	data unknown	1468.88	0	0
6441	1	data unknown	1577.4	0	0
6442	1	data unknown	4191.1	0	0
6443	1	data unknown	3300.89	0	0
6444	1	data unknown	462.982	0	0
6445	1	data unknown	666.153	0	0
6446	1	data unknown	2786.21	0	0
6447	1	data unknown	1274.43	0	0
6448	1	data unknown	985.016	0	0
6449	1	data unknown	397.171	0	0
6450	1	data unknown	982.651	0	0
6451	1	data unknown	171.646	0	0
6452	1	data unknown	786.812	0	0
6453	1	data unknown	2146.39	0	0
6454	1	data unknown	110.786	0	0
6455	1	data unknown	1371.83	0	0
6456	1	data unknown	1844.03	0	0
6457	1	data unknown	2407.59	0	0
6458	1	data unknown	808.22	0	0
6459	1	data unknown	540.253	0	0
6460	1	data unknown	1126.56	0	0
6461	1	data unknown	4513.41	0	0
6462	1	data unknown	1673.03	0	0
6463	1	data unknown	1502.41	0	0
6464	1	data unknown	583.496	0	0
6465	1	data unknown	1074.73	0	0
6466	1	data unknown	748.833	0	0
6467	1	data unknown	278.923	0	0
6468	1	data unknown	4474.88	0	0
6469	1	data unknown	517.181	0	0
6470	1	data unknown	1719.72	0	0
6471	1	data unknown	656.113	0	0
6472	1	data unknown	516.434	0	0
6473	1	data unknown	2315.77	0	0
6474	1	data unknown	6240.54	0	0
6475	1	data unknown	4.69971	0	0
6476	1	data unknown	5425.32	0	0
6477	1	data unknown	5642.07	0	0
6478	1	data unknown	2006.23	0	0
6479	1	data unknown	765.572	0	0
6480	1	data unknown	4034.1	0	0
6481	1	data unknown	2946.37	0	0
6482	1	data unknown	2613.72	0	0
6483	1	data unknown	4849.23	0	0
6484	1	data unknown	1506.43	0	0
6485	1	data unknown	5898.13	0	0
6486	1	data unknown	2877.81	0	0
6487	1	data unknown	2084.53	0	0
6488	1	data unknown	1320.92	0	0
6489	1	data unknown	1862.92	0	0
6490	1	data unknown	84.3964	0	0
6491	1	data unknown	460.434	0	0
6492	1	data unknown	2412.03	0	0
6493	1	data unknown	1055.88	0	0
6494	1	data unknown	8053.64	0	0
6495	1	data unknown	1221.52	0	0
6496	1	data unknown	4223.92	0	0
6497	1	data unknown	3733.99	0	0
6498	1	data unknown	48.4543	0	0
6499	1	data unknown	1992.27	0	0
6500	1	data unknown	3639.37	0	0
6501	1	data unknown	7949.82	0	0
6502	1	data unknown	3298.71	0	0
6503	1	data unknown	536.476	0	0
6504	1	data unknown	481.956	0	0
6505	1	data unknown	815.567	0	0
6506	1	data unknown	522.736	0	0
6507	1	data unknown	746.223	0	0
6508	1	data unknown	1295.43	0	0
6509	1	data unknown	2456.69	0	0
6510	1	data unknown	4558.4	0	0
6511	1	data unknown	6043.03	0	0
6512	1	data unknown	2250.18	0	0
6513	1	data unknown	387.009	0	0
6514	1	data unknown	29.5639	0	0
6515	1	data unknown	120.049	0	0
6516	1	data unknown	122.993	0	0
6517	1	data unknown	2425.28	0	0
6518	1	data unknown	2008.38	0	0
6519	1	data unknown	1426.63	0	0
6520	1	data unknown	2545.1	0	0
6521	1	data unknown	941.429	0	0
6522	1	data unknown	3363.1	0	0
6523	1	data unknown	146.751	0	0
6524	1	data unknown	195.854	0	0
6525	1	data unknown	152.084	0	0
6526	1	data unknown	1204.03	0	0
6527	1	data unknown	3055.83	0	0
6528	1	data unknown	1203.81	0	0
6529	1	data unknown	1757.36	0	0
6530	1	data unknown	1609.7	0	0
6531	1	data unknown	7114.94	0	0
6532	1	data unknown	2006.44	0	0
6533	1	data unknown	129.265	0	0
6534	1	data unknown	1253.18	0	0
6535	1	data unknown	3943.47	0	0
6536	1	data unknown	1523.8	0	0
6537	1	data unknown	383.148	0	0
6538	1	data unknown	4665.89	0	0
6539	1	data unknown	190.239	0	0
